id,date,massif,sommet,itineraire,description,orientation,caracteristique,origine_principale,origine_secondaire,type_ecoulement_principal,qualite_neige,risque_meteo_france,latitude,longitude,thumbnail,imagesNb,isPrivate,tags,updated,altitude_depart,altitude_arrivee
50000631,1300489200000,Queyras,Pic de Château Renard,,"b""Trois skieurs qui evoluaient en hors-piste sous le Pic de Chateau Renard ont ete emportes par une plaque a vent. Plus d'informations dans le lien vers une description.""",T,b'Wind slab',Backcountry skier,,,,3 - MARQUE,0.0,0.0,,0,False,,1351141449000,0,0
50000624,1300402800000,Vanoise,Mont du Vallon,,"b'Un skieur isole se serait fait emporter par une avalanche dans le secteur du Mont Vallon. Une centaine de pisteurs et moniteurs de la station, ainsi que les hommes de la CRS Alpes ont sonde le secteur tout lapres-midi. Les recherches ont ete levees vers 17 heures.\r\nAvalanche declenchee par un autre skieur en amont.\r\n\r\nVoir la video de l\'avalanche en cliquant sur le ""lien vers une description"".'",W,b'',,,,,3 - MARQUE,45.32108,6.606937,https://lh4.googleusercontent.com/-d4wl7driXHE/UCCxq-p0tlI/AAAAAAAAKaQ/OpDwvsSOP1o/s88/version-50002661-DQLVPVVCDCMYDJTZSVGL.JPG,2,False,,1612287795000,0,0
50000625,1300402800000,Haute Tarentaise,L'ouillette,Envers de Cugnaï,"b""En milieu de journee, 4 avalanches se sont declenchees a quelques minutes d'intervalle sur la station de Val d'Isere.La plus grosse d'entre elle, observee sur le secteur hors-piste de l'Envers de Cugnai a emporte et tue une personne (d'un groupe de 6 skieurs)qui a ete retrouvee sous 3 metres de neige.Les trois autres avalanches se sont declenchees vers Bossat sur le massif de Bellevarde, sur le secteur de L'Ouille de Cugnai et vers Prariond ou un skieur s'est egalement fait emporte.Le diaporama de photos (voir le lien vers une description) a ete realise par Raphael de Topski.""",NW,b'Soft slab',Backcountry skier,Warming,Mixed,Hard dry,3 - MARQUE,45.406863,7.00498,https://lh3.googleusercontent.com/-KwE6skP-WiY/UCCx1CAa5rI/AAAAAAAAU94/mhHS_lUeXV8/s88/version-50002689-FUDYGPRXXDXIVESLQRJO.jpg,6,False,,1351141449000,2900,2300
50000626,1300402800000,Haute Maurienne,Belle Plinier,Ensemble du cirque de Belle Plinier,"b""Un temoin direct indique que ce sont les deux couloirs de droite (sous le Mont Rond) qui sont partis en premier et qu'ensuite c'est toute la grande pente qui c'est decrochee.Merci au service des pistes de La Norma, qui nous a transmis l'information, et met ainsi en garde contre le caractere exceptionnel de la situation actuelle.""",N,b'',Snow,Warming,Mixed,,3 - MARQUE,45.167424,6.71641,https://lh5.googleusercontent.com/-MuSjV-FmfWI/UCCyQvAqgsI/AAAAAAAAKbQ/BS_-cIW-LmI/s88/version-50002649-QNVSIUXYLCRHJIZXZQOV.JPG,2,False,,1351141449000,3000,0
50000627,1300316400000,Haute Maurienne,,,b'Avalanche spontanee de tres grande ampleur...Davantage de precisions des que possible',T,b'',Wind,Warming,,,3 - MARQUE,0.0,0.0,https://lh6.googleusercontent.com/-tU28RyHQonA/UCCyb8UKVVI/AAAAAAAAKbg/kqOTPPPI3FA/s88/version-50002657-TCCFSUYYAFHUCQCLWVRY.JPG,6,False,,1351141449000,0,0
50000634,1300316400000,North Ossetia,,,b'Une avalanche de grande ampleur declenchee au canon par des russes....Impressionnant!lien vers la video : http://www.dailymotion.com/video/xhnynj_russian-soldiers-create-avalanche-by-firing-no-comment_news',T,b'',Others,,Aerosol,,Inconnu,54.168594,33.82626,,0,False,,1351141449000,0,0
1425759899752,1300230000000,Queyras,,,,NE,b'',,,,,Inconnu,44.783313,6.938163,,0,True,,1426188890000,0,1570
1426189532288,1300230000000,Queyras,,,,SW,b'',,,,,Inconnu,44.766533,6.986733,,0,True,,1426189532000,0,1700
50000623,1300230000000,Haute Maurienne,Pointe d'Andagne,Rosse Zaille. RD 902,,NW,b'',Snow,Warming,,Damp,4 - FORT,45.358182,7.04079,,0,True,,1351141449000,2380,1760
50000621,1299970800000,Valais,,En amont du parking de l'ancienne station de Super St Bernard,"b""Un pere et son fils ont ete emporte et tue par une avalanche dans le Valais Suisse dans le secteur de l'ancienne station de Super St Bernard.Plus d'informations dans le PDF.""",T,b'',,,,,Inconnu,0.0,0.0,https://lh3.googleusercontent.com/-nVRGvSQSjEw/UCCxY4HbAuI/AAAAAAAAKZw/PTml2bpvZs4/s88/version-50002638-ZFVGMFUURVGARMBSSUPH.JPG,1,False,,1351141449000,0,0
50000622,1299884400000,Alpes uranaises,Triftjigletscher,,"b""3 personnes d'un groupe de 10 skieurs ont ete emportees par une avalanche alors qu'ils skiaient en hors piste.Plus d'informations dans le PDF.""",T,b'',Backcountry skier,,,,Inconnu,0.0,0.0,https://lh6.googleusercontent.com/-6eaOIzRBHdI/UCCxbCgp3JI/AAAAAAAAKZ4/7pnQuI45hmw/s88/version-50002640-SIXQOWXGMPQXKVMTAIBV.jpg,1,False,,1351141449000,0,0
50000619,1299798000000,Japon ,Préfecture de Niigata,,"b'Suite au seisme qui a touche le Japon le 11 mars 2011, de nombreuses avalanches se sont declenchees spontanement dans la prefecture de Niigata et certaines routes sont coupees. Des corniches se sont egalement effondrees.'",T,b'',Earthquake,,,,Inconnu,0.0,0.0,,0,False,,1351141449000,0,0
50000615,1299538800000,Aravis,Paré de Joux,,"b""Avalanche probablement declenchee par un randonneur. Les secours ont ete apercus vers 11/30.Pas davantage d'informations fiables pour l'instant.Recit d'un temoin arrive ensuite dans le pdf.""",T,b'',,,,,2 - LIMITE,45.9175,6.581944,https://lh3.googleusercontent.com/-pQw98ST1fNU/UCCwnwZrP5I/AAAAAAAAKYQ/m6RUt87MVuY/s88/version-50002622-MFGOOOGDEEVKZKTKGNME.jpg,4,False,,1351141448000,2200,0
50000612,1299452400000,Haute Tarentaise,Pointe du Lavachet,Toviére ; Oreilles de Mickeys,"b'""Avalanches aux Oreilles de Mickeys, sur le secteur de Toviere, ce matin vers 11h10. Nous sommes 4 : 1 moniteur et 3 skieurs. J\'engage l\'abrupte depart de l\'oreille droite (E,N/E) et descends la 1ere partie,neige transformee car sous le soleil.Mes clients s\'engagent, 1 par 1 et me rejoignent,je les place au depart de ma traversee en leur disant d\'attendre. Je voulais rejoindre le couloir qui est derriere sur la droite,un peu en dessous. Je traverse et glisse en cette direction.Presque a la crete,le manteau s\'affaisse et ca descend,je regarde un echappatoire vers le bas, mais je suis deja embarque. J\'active l\'ABS,et c\'est parti. J\'avais des rochers en face de moi, plus bas mais ca passe. J\'y laisse les skis et les batons. Ca tire et ca roule, mais je vois le ciel pratiquement tout le temps. Je suis tete en bas et la poussee de la neige m\'etrangle a cause de l\'attache du casque. Juste le temps de me sentir a court de souffle,le casque est arrache, avec les lunettes. J\'ai eu une pensee pour Xavier De Le Rue et sa grosse coulee a Cham. : meme probleme avec le casque. Ca ralenti,je me dis que c\'est fini. Pas de douleurs. Alors, une enorme vague m\'arrive dessus et c\'est reparti pour finalement s\'arreter. Je suis en ""exterieur"", mes gars arrivent 20 secondes apres. Ils me degagent et on reprends nos esprits. La coulee, 400m de long se repand sur tout le deversoir,presque au replat !! dep 2580m arr 2320m ""'",NE,b'Soft slab',Backcountry skier,,,Soft dry,3 - MARQUE,45.458559,6.917352,https://lh3.googleusercontent.com/-zSeloQKLyCk/UCDrc1jO0XI/AAAAAAAAKWQ/l-FkzHkKngI/s88/version-50002627-QVLTGHVADJKNNJNRYBUS.JPG,3,False,,1351141448000,2580,2320
50000611,1299366000000,Haute Maurienne,Pointe du Charbonnel,Pointe de tierce,"b'""Une coulee de neige a ete signalee par des temoins hier a 16h20, non loin du domaine nordique de Bessans, en Haute-Maurienne. Lavalanche est partie naturellement sous la pointe de Tierce, dans un secteur expose au nord. Laerosol (lair pousse par la force de la coulee) a atteint des pistes de randonnee en raquettes, et des pistes de ski de fond. Les CRS sont intervenus pour sassurer que personne navait ete enseveli, grace a des passes heliportees Arva et Recco, et a lexploration de la zone par un chien davalanche."" Source : Le Dauphine'",T,b'',,,Aerosol,,Inconnu,45.271006,6.984267,,0,False,,1351141448000,0,0
50000613,1299366000000,Queyras,Pic du Fond de Peynin,La Gardiole de l'Alp,"b'""lavalanche a eu lieu a 10 h30 a la descente a laltitude de 2450m, jai moi-meme dans un premier temps traverse la zone de rupture puis le suivant est tombe a lentree de la zone et les 3 autres a larret ont aussitot entendu le bruit qui a precede la rupture de la plaque. Lemporte a devale la pente sur 300 m avec lavalanche et na heureusement pas ete enseveli sans doute parce quen bordure et au debut de la pente qui a rompu.La plaque epaisse de 40 cm semblait etre encore de neige friable.""'",NW,b'Soft slab',"Ski touring, downhill",,,,3 - MARQUE,44.736716,6.859997,https://lh4.googleusercontent.com/-n-HX1BHTPHw/UCCv8rDxr3I/AAAAAAAAKWo/POlKJfBzTMY/s88/version-50002618-GJDWCIGSHQLSWMSOGXCS.JPG,9,False,,1351141448000,2450,0
50000616,1299366000000,Pyrénées-Cauterets,Pic de Nets,Près du refuge d'Ilhéou,"b""Un groupe de trois skieurs de randonnee a ete emporte par une avalanche pres du refuge d'Ilheou dans le secteur du Pic de Nets. Une personne a ete totalement ensevelie et sortie de la neige par ses camarades.Plus d'informations dans le PDF.""",T,b'',"Ski touring, downhill",,,,2 - LIMITE,42.865,-0.171389,,0,False,,1351141448000,2000,0
50000698,1299279600000,Queyras,Col Tronchet,Vallée du Mélézet - Ceillac,"b'Incertitude sur la date de depart de cette plaque, le 4 ou le 5 mars, certainement declenchee au passage d\'un skieur. Un retour d\'Est avec une petite quantite de neige mais avec un vent violent d\'Est avait ete observe quelques jours auparavant.<font color=""#222222"" face=""arial, sans-serif"" size=""2""><br /></font>'",NW,b'Soft slab',"Ski touring, downhill",Wind,,,3 - MARQUE,44.613027,6.846425,https://lh3.googleusercontent.com/-9d8oPHVTuZc/UCDKnms5YGI/AAAAAAAAK3o/jUqaDzkhCUU/s88/version-PMYFQZOBKHYUSGOAABYO.jpg,1,False,,1351141453000,2550,2400
50000609,1299279600000,Haute Maurienne,Pointe d'Andagne,Zone haute sous Andagne depuis les 3000,"b""Deux skieurs hors pistes se sont fait surprendre par une tres vaste plaque. L'un d'eux est legerement blesse. L'autre, emporte sur un grand denivele et totalement enfoui, a ete secouru in extremis par un pisteur (felicitations Romain !!!). Des tirs preventif avait permis de declencher une vaste plaque la veille (pour la protection de la route en dessous, a gauche sur les photos). Elle illustrait la grande instabilite dans ce secteur de Haute Maurienne, apres 2 retour d'Est successifs.Les 2 photos juste apres le secours nous ont ete transmises par Romain Charlois.""",W,b'',Backcountry skier,,Mixed,Soft dry,4 - FORT,45.346156,7.045469,https://lh6.googleusercontent.com/-6vnF_G3SiLw/UCCutzNKq6I/AAAAAAAAKUY/yhhLS8yQONU/s88/version-50002651-FIWWNRBMKNVBUCSANDUI.JPG,13,False,,1351141448000,3020,2700
50000610,1299279600000,Haute Tarentaise,Col de l'Iseran,Combe du Signal,"b'""The avalanche that you see to the left in the pictures, around 30 m fractureline, was triggered by a skier who as far as I understand (and I saw atrack) was ""skinning"" up towards the ridge. He was ok and didn\'t get caught.Then according to the ""securitee des pistes"" 2 minutes later the big slabreleased with no one else in the area.""'",W,b'',,,,,Inconnu,0.0,0.0,https://lh5.googleusercontent.com/-XRpQz2wiwRc/UCCvwImUMdI/AAAAAAAAKWA/4UUrKzjv4zY/s88/version-50002593-BAOSRYTYNSGVREAMDRRA.JPG,2,False,,1351141448000,0,0
50000614,1299279600000,Vanoise,Le Grand Bec,Montée au Refuge du Grand Bec,"b'Deux plaques ont ete declenchees a distance par un groupe de 2 skieurs de randonnee et 2 raquettistes dans la montee au refuge du Grand Bec :""La plus petite orientee Nord, d\'epaisseur environ 40cm a ete declenchee a distance dans un premier temps.  Elle est descendue sur environ 30m. Tres peu de temps apres (moins d\'une minute), un deuxieme ""wouf"" a eu lieu et a fait partir la plus grande qui a ete aussi declenchee a distance. Elle etait orientee N.Ouest. Elle etait tres large, difficile a estimer, peut etre 50m de long et peut etre 80cm de profondeur au plus gros. Elle a devalee une centaine de metres de denivelee en passant a cote des randonneurs.Les deux plaques sont parties a environ 2400m""'",NW,b'Soft slab',"Ski touring, uphill",Snowshoe hiker,,Soft dry,3 - MARQUE,0.0,0.0,https://lh3.googleusercontent.com/-iQ_RT2s0QmY/UCCwS6vDbtI/AAAAAAAAKXw/TY__aFcXbQ8/s88/version-50002643-QFZMYMNFYLDZNCKMOWWJ.JPG,4,False,"à distance, ",1351141448000,2400,0
50000617,1299279600000,Japon ,Goryu,,"b""Une avalanche a ete declenchee par des skieurs au dessus de la station de Hakuba Goryu au Japon.Plus d'informations dans le PDF et dans le lien vers un forum Japonais.(en anglais)""",N,b'Wind slab',Backcountry skier,,,,Inconnu,36.703032,137.831435,https://lh3.googleusercontent.com/--oS4EcJ9tf8/UCCw3xaDhbI/AAAAAAAAKYw/4OB0HqwRBio/s88/version-50002628-FVWTZPBJHYEXOMMYWKEV.JPG,1,False,,1351141448000,0,0
40000238,1299279600000,Haute Tarentaise,Tignes,Fresse,,T,b'',Backcountry skier,,,,Inconnu,0.0,0.0,,0,True,"PCS Tignes, ",1410687539000,0,0
50000608,1299193200000,Haute Tarentaise,Col de l'Iseran,juste au dessus de la route du Col de l’Iseran au niveau du départ de la piste Mattis située en contrebas.,"b'Deux skieurs sont emportes par une plaque de neige.""Ils passent sous les cordages des pistes fermees avant dacceder a une pente fraichement enneigee, il etait tombe 40 cm de neige le matin meme. Les 2 freeriders qui ont pris lhabitude de skier dans les barres rocheuses en se filmant, declenchent a leur passage une belle coulee : 40 cm de cassure sur 80 metres de large. Si lun des skieurs arrive a sextirper par le cote, lautre, age de 31 ans, a moins de chance en etant emporte par la neige lui faisant sauter une barre rocheuse haute de 30 metres.""'",T,b'',Backcountry skier,,,Soft dry,3 - MARQUE,0.0,0.0,https://lh6.googleusercontent.com/-Q98IBHzM_lI/UCCukkAX1PI/AAAAAAAAKUQ/SDBh7oQbYiM/s88/version-50002594-ZPMEEJRROMBGHXOHTHCN.JPG,1,False,,1351141448000,0,0
50000606,1299106800000,Aravis,Ambrevetta,Combe de Tardevant,"b'""J\'ai declenche une coulee au sommet de la combe de Tardevant juste apres avoir commence ma descente, 30m sous l\'arete.Pas de gros bruit, mais j\'ai senti que la plaque  (assez poudreuse) se mettait en glissement 2 a 3 s apres le bruit de rupture (faible).Du sommet, je voyais bien une zone assez dure, soufflee environ 30m sous la crete puis la pente en poudreuse.Apres la plaque dure, et 10m dans la poudreuse c\'est parti.J\'ai pris de la vitesse et je suis sorti de l\'axe de la coulee tres rapidement (5s maxi).Je suis parti sur la gauche en descendant (on voit la trace sur la photo entre l\'ombre et le soleil) et heureusement ca n\'a pas casse au dessus de ma zone de rechappe, mais plutot de l\'autre cote.Ensuite classique, acceleration de la coulee + aerosol.Sur la photo on voit plusieurs zones de ruptures.Cette pente avait deja ete skiee (la veille certainement) par 4 ou 5 skieurs.J\'ai recoupe les traces dans le haut et apres je voulais faire la mienne...Finalement je n\'ai pas eu le temps de la faire.Sur la photo, je suis monte par la trace que l\'on voit a gauche puis j\'ai traverse sur l\'arete pour prendre un petit couloir (depart des autres gars).""'",T,b'',"Ski touring, downhill",,Mixed,,3 - MARQUE,0.0,0.0,https://lh6.googleusercontent.com/-QPThwjeRTvM/UCDrEE_1qhI/AAAAAAAAKTo/lw3hZ6i7lTQ/s88/version-50002587-JRTAGCXULUIDHPXBEEJP.jpg,1,False,,1351141448000,0,0
50000605,1299020400000,Haute Tarentaise,Col de la Traversette,"RN 90 reliant la Rosière  au col du petit St-Bernard, quasiment à l'aplomb de ""La Redoute Ruinée""","b'""Nous sommes 3 professionnels (guide et moniteurs), profitant de cette journee pour faire du reperage sur les domaines de la Thuile et de La Rosiere. Nous decidons donc de nous engager dans le vallon de la route du col du petit Saint-Bernard descendant sur la Rosiere afin de reperer depuis le bas tous les hors-pistes possibles. Nous arrivons donc a 13h sur des pentes tres soufflees (ce qui n\'avait pas du tout ete le cas depuis le matin a la Thuile) et decidons de traverser une bonne 100aine de metres en amont de la route afin de garder une marge de manoeuvre et d\'eviter un bomber qui nous cache une partie de cette meme route. Evoluant au milieu et a environ 60 metres derriere mon collegue, nous traversons a bonne allure une pente d\'une trentaine de degres completement recouverte de cretes de coqs et ou nous pouvions observer par moments une vielle trace en relief, lorsque, regardant furtivement vers le bas, je vois cette belle (presque grosse) avalanche descendre depuis le bombe en question d\'un ecoulement dense et rapide par dessus la route d\'ete.Pendant que je descend par une pente de moindre raideur prendre des photos, mes collegues tentent d\'analyser la cassure. Ceux-ci m\'ont donc rapportes qu\'il s\'agissait bien d\'une plaque de neige dure. La couche restee en place (tres lisse apres l\'avalanche evidemment) est quant a elle tres dure (surement pluie +gel) et repose sur une belle couche de gobelets bien protegee apparemment!Ce qui nous a interloque tous les trois sur cet evenement: le declenchement a distance apparent alors que nous evoluions sur une neige si dure que nous aurions imagine notre impact sur des sous-couches fragiles peu probable.""'",NW,b'Hard slab',Backcountry skier,,,,3 - MARQUE,0.0,0.0,https://lh4.googleusercontent.com/-tQ5L2iOCH-s/UCDqstWlajI/AAAAAAAAKS4/q4frE170BZ4/s88/version-50002586-BAWINONMOCHUDEXFJBMZ.jpg,6,False,"à distance, ",1351141448000,2150,0
50000620,1299020400000,Aravis,Pointe de Chombas,Combe de Chombas,"b'Alors que les 2 skieurs s\'etaient arretes (apres avoir descendu 20m de la face) depuis une quinzaine de secondes sur un rocher pour decider de la trajectoire de descente la plus fiable, une avalanche s\'est declenchee: depart de lavalanche 20m au dessus du rocher, 100m derriere, 100m devant. ""Le replat du rocher ne bouge pas, tout passe devant-derriere, descend en tapis volant jusqua laltitude de 2100m environ.Grossiere erreur destimation du risque, pas de quoi etre fier""'",NW,b'',"Ski touring, downhill",,,,3 - MARQUE,45.947222,6.542778,https://lh3.googleusercontent.com/-R8au9zkS_00/UCCxG3LTxLI/AAAAAAAAKZI/Ox8aAXbgOmw/s88/version-50002636-IEJBLERUNOLSBZMJBUKV.JPG,5,False,"à distance, ",1351141449000,2370,2100
50000601,1298934000000,Haute Maurienne,Pointe de Méan Martin,La Met,"b""De la neige fraiche, du vent, des avalanches...Interessant de voir comment un vent d'Est accumule de la neige en versant Sud-Est !Difficile de faire la part des choses entre ce qui a ete declenche artificiellement (GAZEX) et ce qui s'est purge spontanement.""",SE,b'',GAZEX,,,Soft dry,3 - MARQUE,0.0,0.0,https://lh4.googleusercontent.com/-p3BW1DwwVxU/UCCuR76wFBI/AAAAAAAAKSg/S8ppdJP-Ha0/s88/version-50002576-VRBBLMVLQTCEKJSQZIJE.JPG,2,False,,1351141447000,2700,0
50000607,1298934000000,Vanoise,Aiguille percée,Col de la Sachette,"b'""Nous partons (2 pisteurs de l\'Aiguille Percee) faire une patrouille dans les vallons de la Sache car la frequentation est importante due a la bonne neige tombee recemment. Nous empruntons la crete derriere le poste de secours en direction du col de la Sachette, en traversant, nous voyons que le 1er couloir n\'est pas trace alors nous decidons de faire ce couloir.La neige parait belle et poudreuse, je lance une boule de neige pour voir et ca nous reconforte en voyant la boule s\'enfoncer dans un beau manteau neigeux. Alors je m\'avance pour me placer au milieu de l\'entree du couloir pour le skier dans l\'axe, je rejoins un rocher ( 3 metres en dessous de la crete) pour me mettre a l\'abri au cas ou cette neige de reve se transforme en cauchemar. Et a ce moment, ca fissure au-dessus de moi et je vois la cassure qui continue dans le sens de la descente cote gauche, je pense qu\'en meme pas 10 secondes le depot etait deja 500 metres plus bas. Mes spatules ont tremble (moi aussi) mais j\'ai reussi a rester sur place (heureusement), et mon pote etait a l\'abri. Un beau plan de glissement, du gobelet et une petite croute par dessus a permis a l\'avalanche de prendre une vitesse hallucinante. Il y avait eu 30cm de neige fraiche 3 jours avant, 10 centimetres la nuit precedente (retour d\'Est) et par \'dessus un peu de neige rapportee par le vent depuis le matin mais qui n\'avait pas matte la neige.Ca faisait longtemps que je ne m\'etais pas fait avoir comme ca, pourtant nous savons que le manteau est pourri cette annee mais la neige fraiche est tentante, MAIS SOYONS VIGILANTS!""'",NE,b'Soft slab',Backcountry skier,,,Soft dry,3 - MARQUE,45.489185,6.879615,https://lh3.googleusercontent.com/-yupD9uS6eRU/UCDrJONm4-I/AAAAAAAAKTw/Lss7h23Pq3w/s88/version-50002591-WKCNZHRGRUGZHTRCRJBO.jpg,4,False,,1351141448000,0,0
50000600,1298847600000,Vercors,La Petite Moucherolle,pente proche de la piste de l'Edelweiss (secteur Corrençon-Balme),"b'""Une coulee de neige a balaye quatre skieurs hors-piste vers 15 heures ce lundi a Correncon-en-Vercors. Ils sont tous ages d\'une vingtaine d\'annees. A 17h15, le bilan etait d\'un mort, un blesse grave, un blesse leger et un rescape. La coulee s\'est declenchee dans une pente proche de la piste de l\'Edelweiss (secteur Correncon-Balme); d\'importants moyens ont ete depeches par la CRS des Alpes, le PGHM et la Securite civile.""'",T,b'',Backcountry skier,,,,3 - MARQUE,0.0,0.0,,0,False,,1351141447000,0,0
50000602,1298847600000,Belledonne,Selle du Puy Gris,,"b""Au niveau d'une contre pente, une plaque s'est declenchee au passage d'un skieur quand celui est arrive au milieu de la plaque. Selon lui, l'avalanche semblerait d'abord s'etre declenchee en dessous de lui avant que la plaque ne se decroche au dessus. Le skieur a ete degage pas son camarade.Recit et commentaires de la sortie sur le lien de la sortie skitour : http://www.skitour.fr/sorties/selle-du-puy-gris,32952.html#sortie""",NE,b'Soft slab',"Ski touring, downhill",,,Soft dry,3 - MARQUE,0.0,0.0,,0,False,"à distance, ",1351141447000,2250,0
50000599,1298588400000,Grandes Rousses,Pic Blanc,Couloir de l'Epaule de la Fare,"b""Un surfeur a ete emporte et enseveli partiellement a la suite d'un depart d'une plaque a vent en secteur hors piste.Plus d'informations dans le PDF.""",T,b'Wind slab',Snowboarder,,,,3 - MARQUE,0.0,0.0,,0,False,,1351141447000,0,0
50000604,1298502000000,Japon ,Naeba,Riesen Course,"b""Une avalanche s'est declenchee au sein de la station de Naeba au Japon.Plus d'infos dans le PDF et dans le lien vers une description.""",T,b'Full depth avalanche',Warming,,,,Inconnu,36.845833,138.690278,https://lh3.googleusercontent.com/-hZzJhoBQl0E/UCCuaaavLVI/AAAAAAAAKSw/gTgPdNKETLU/s88/version-50002580-DEYZXJSNSXGFWXDAKMMG.jpg,1,False,,1351141447000,0,0
50000597,1298329200000,Dévoluy,Pic de Bure,Secteur Festoure ; station du Dévolluy,"b'""Belle plaque"" declenchee au passage d\'un skieur hors pistes, qui est parvenu a s\'enfuir. Les secours ont neanmoins ete mobilises : service des pistes du Devoluy (DVA, vagues de sondage, chien) puis PGHM avec chien et Recco.Les chutes de neige et le vent de la semaine passee ont cree des accumulations tres instables sur les couches fragiles developpees pendant la longue periode de beau temps qui a precede.'",NW,b'Wind slab',Backcountry skier,,,,3 - MARQUE,44.663994,5.902086,https://lh6.googleusercontent.com/-utOJFmDB2L4/UCCtuSgcdZI/AAAAAAAAKRg/_jzwe60jLpw/s88/version-50002555-CWELLZXZZINWYCVKJWGG.jpg,8,False,,1351141447000,1980,1945
50000593,1298070000000,Champsaur,Mourre Froid,sous le col de la Montagne Haute,"b""Un groupe de huit randonneurs s'est fait surprendre par une plaque qu'ils ont eux-meme declenchee. Deux d'entre eux ont ete emportes. Ils s'en sortent bien (une jambe cassee), vu l'ampleur de l'avalanche qui s'est deroulee en versant Nord, sous le col de la Montagne Haute, tout pres du Mourre Froid au-dessus de Prapic (Champsaur). La plaque faisait environ 100m de large pour 70 cm a la cassure, pente a 35. (source : http://brianconescalade.free.fr/?19/02/2011)""",N,b'',"Ski touring, uphill",,,,3 - MARQUE,44.641526,6.397026,,0,False,,1351141447000,2750,0
50000594,1298070000000,Dévoluy,Pic de Bure,La combe Ratin,"b'Quatre randonneurs se sont faits bousculer, sous le Pas du Follet (Pic de Bure, Devoluy) en versant Nord-nord-est. La cassure etait d\'environ 50 cm, pour 70 metres de large, pente a 35.L\'un des randonneurs temoigne sur SkiTour: ""On etait en train de remettre nos peaux dans le bas du vallon quand une personne d\'un groupe d\'italien a declenche une plaque 200-300 m au dessus de nous. J\'etais les pieds dans la neige et j\'ai vu la vague m\'arriver dessus en trois secondes ( pas top comme sensation). impossible de fuir, j\'ai saute ( quand le front m\'a touche ) et j\'ai pu rester debout. l\'avalanche s\'est arretee trois metres derriere moi et je n\'avais les jambes prisent que dans 50 cm de neige bien compacte. j\'ai pu me liberer tout seul. les autres sont venu m\'aider a creuser pour retrouver tout mon materiel qui avait ete enseveli. L\'italien a ete completement enseveli sous tres peu de neige . ses copains l\'ont suivi du regard et l\'on sorti en trente secondes. Aucune blessures. Il est ensuite descendu sur un ski . Nous avons tous cherche le dernier ski pendant une heure mais ne l\'avons pas trouve.[...]Je me sens bizarre apres cette experience !""Plus d\'information en cliquant sur le lien vers une description'",NE,b'Soft slab',"Ski touring, downhill",,,,3 - MARQUE,44.6375,5.920356,,0,False,,1351141447000,0,0
50000596,1298070000000,Maurienne,Aiguilles d'Arves,Pointe de Pierre Fendue,"b'En sengageant en face NE de P.Fendue, jai declenche une plaque 50 m sous le sommet, au niveau dune rupture de pente (45), sur une dizaine de metres de largeur avec une cassure de 30 cm. La plaque sest declenchee apres le premier virage, jetais donc sur la zone en mouvement, emporte vers le bas. Jai reussi a me mettre dans le sens de la descente, puis immediatement vire a gauche en visant une zone plus rocheuse. Tout sest passe tres vite, les reflexes ont a priori ete les bons. Certes le volume etait faible, mais les consequences auraient pu etre plus lourdes (non pas ensevelissement, mais chute).Depuis un mois, la vigilance a baisse presque jusquau minimum, avec des conditions saines et une quasi-absence de precipitations (Alpes du Nord sentend, exceptee Hte-Maurienne).Malgre un BRA73 encore tres confiant (risque 1 en Maurienne), les 5/10 cm tombes le 15/02 ont modifie la donne .Je pense que MF a sous-estime les effets du vent, qui a degarni le versant sud pour charger le nord. La sous-couche etant soit inconsistante (enfoncement jusquau sol) soit dure, les pans de glissement sont en place. MEFIANCE lors des prochaines chutes, notamment celle en cours, meme si les quantites sont modestes.Suite au declenchement, nous avons decide de prendre une variante moins raide plus a droite, en restant tres vigilant car les conditions netaient toujours pas saines. Merci aux amis pour leur attention.Voir le recit complet de la sortie sur Volopress ""lien vers une description"". Merci a Jean-Baptiste Abele pour nous avoir fourni ces informations precieuses.'",NE,b'',"Ski touring, downhill",,,,1 - FAIBLE,0.0,0.0,https://lh3.googleusercontent.com/-FGIZPlHpBuo/UCDqlpp42OI/AAAAAAAAKRY/sbwlyp9Tm94/s88/version-50002546-KHFWGBVUYHBNIHBKWVZU.jpg,1,False,,1351141447000,3000,0
50000595,1297983600000,Pyrénées centrales,Pic de Barran,,"b""Un skieur de randonnee a ete emporte par une avalanche et a ete extrait et secouru par ses deux compagnons.Plus d'informations dans le PDF.""",N,b'Wind slab',,,,,2 - LIMITE,42.960278,0.033611,,0,False,,1351141447000,0,0
50000598,1297897200000,Dévoluy,Crête des aiguilles,,"b'""Un skieur a ete emporte et totalement enseveli par une avalanche en debut d\'apres-midi a St Etienne en Devoluy. Son compagnon l\'a retrouve grace au DVA et la sonde et a pu le degager en une dizaine de minutes au total grace a la pelle. La victime, saine et sauve, etait sous environ 50 cm. C\'est lui-meme qui avait declenche la plaque qui l\'a emporte dans une pente raide en versant Nord-nord-est. La cassure est d\'environ 30 cm, et la taille de l\'avalanche est importante (sans plus de precision). Cet evenement confirme en tous points les elements du BRA. Mefiance donc particulierement dans les versants froids."" Extrait de http://brianconescalade.free.fr/'",NE,b'',,,,,3 - MARQUE,0.0,0.0,,0,False,,1351141447000,0,0
